data$Geneid,A01,A04,A05,A14,A15,A16,A19,A20,A25,A26,A30,A31,A33,A36,A38,A41,A43,A50,A51,A57
GCLM,134.4501250859805,100.88952891339616,173.49433190278887,154.06386933473374,177.05593220713536,184.7906139581452,162.09605279442937,161.34718243231,188.44079153648002,156.40732602475222,144.73003749065148,162.592725821936,183.85391171217807,172.3012939676021,150.90346164298305,193.38146783373261,175.28242019756215,150.81053011230634,173.807166367425,172.8723797350234
DPYD,3031.5740533085464,1946.0839709410466,2918.236995897808,3022.5107561236937,4088.782335069126,2781.0987400700856,2949.215233936057,2804.9587099770815,3227.1896035588793,2971.739194470292,2862.2269256374893,2834.9309671980673,2927.1716386884705,3094.531239658134,3202.2113424416266,2902.410938622441,3510.891895153734,2843.0577713764415,3076.741553206213,3059.755962502163
LINC01930,38.67743324391219,25.013932788445327,40.51664038448363,30.971602598219665,48.387956628036996,39.01135183560843,59.474091313064015,44.68075821202431,38.365191091259405,34.53148756390633,37.13468067194348,38.78358597587464,28.981897412757135,37.523392908500014,31.909102021423724,41.37856735306942,46.44235065063612,59.2070970070536,33.342599262322345,39.173051565571804
LRRC39,101.91196696014958,102.55712443262584,99.73326863872893,116.7391174855972,136.36605958810426,127.30020072672225,109.61891340054936,129.077745945848,121.86590111341224,126.95399839671447,105.69101422014681,114.1132433520927,99.62527235635265,129.41741635788782,136.94322950861016,117.38001759340102,143.07240281083062,132.93668950640335,104.99371682603633,126.03503547183972
SLC30A7,548.2372680446601,438.57762155740807,577.6218475326384,601.1667478680074,633.4423413124842,601.5961098859616,591.2424371710482,590.7789141367659,600.3024017808824,534.2224252533745,572.2549508676418,579.5162750625884,581.44931684344,555.9588418687962,574.3638363856271,677.2573676971771,617.9828917221741,495.9990768138075,632.7999689785432,576.5251284759155
DPH5,225.31139683358373,150.91739449028682,204.66097835239165,204.88906334206857,281.52992947221526,253.5737869314548,226.23477872028272,235.81511278568385,220.0356547881054,169.61054185801052,250.4210517107983,220.76810478574794,244.53475942013833,222.84300686476539,227.35235190264405,256.7160097006756,261.4254899527743,231.24281283886972,245.458283931139,287.8367701992015
LINC01307,176.19719588893332,172.59613624027276,222.32207800716657,182.65304096385958,201.24991052115385,198.13660274401124,188.91770181796807,155.14152156952886,170.38658396412265,210.23582134495916,238.99499611943108,178.2553278506546,195.62780753611065,175.3644280825817,197.4375687575593,118.22447815162693,207.49243758429364,191.02667147558802,214.24393568556061,200.9747862929336
VAV3,2949.921694238065,1919.4024426333715,3430.40888588628,3213.1052336511993,2317.1232867107715,2891.9731084449727,3744.5354354166384,3452.8297040514344,3110.965642311829,2979.864250367682,3125.0262042389354,3084.786761465721,3583.7927519462496,3410.799837029777,3492.052352469559,2769.8306309809736,3409.018351791048,2845.2920014521796,3688.2590120173168,3201.971171446739
SLC25A24,421.76820061218535,283.4912382690471,449.83859708926695,459.01503337874277,311.2225392212379,471.2160655932703,515.4421247132215,562.2328741679726,437.81453362966613,476.3314019844727,495.129075625913,435.56950403674597,525.2968906062231,516.1380983740614,495.92062724962705,435.7416480445678,513.8621378441352,398.81006851921006,524.2591671246004,481.14726379452327
FAM102B,690.0545232723382,429.4058462016448,781.2439376700432,744.1126060136367,515.7716286033943,903.4207793509321,749.8400140058856,662.7645801450273,713.141199108116,640.8637839066147,661.7590530000183,640.6750067937753,800.6249160274158,677.718422939235,755.8468541324745,626.5897342036227,710.8675930234465,565.2602091616815,682.4591593692361,722.1466897305411
KCNA2,349.93868173063413,251.80692340368296,399.97196276990246,401.836690120491,271.63239288920767,197.10998822202154,401.15857669988276,366.1339909040881,353.185435634241,339.22108371602104,298.0296166748284,328.1688044112469,416.6147753083838,451.81228195949,426.1194665777627,271.91629974874195,351.3139105669087,344.0714316636322,440.54796046600376,381.5114587255689
CD53,160.84900809373008,125.90346170184148,174.5332201177756,223.94851109481914,159.4603116151219,137.5663459466192,195.91465373715207,176.2407685029848,165.87303207103332,176.71996576822653,173.29517646906956,161.1010494382485,258.12002383236825,189.91431512873478,211.39780089193218,171.42549331985904,236.70617428388732,155.27899026378208,219.2098547246299,196.71684590537146
AP4B1,44.81670836199349,20.844943990371107,25.97220537466899,31.765746254584272,28.59288346202186,31.825050181680563,41.98171151510401,32.269436486462,24.82453541199138,27.422063653690326,36.18250937266287,29.83352767374972,48.001267589879006,49.01014583967349,36.56251273288135,35.467343445488076,30.711877043162595,36.86479624967488,33.342599262322345,48.540520418208544
TSPAN2,460.4456338560976,352.69645231707915,479.96635532388296,504.28122179152535,350.8126855532682,349.0489374764965,518.9406006728135,462.9423003634741,394.9357906453174,402.19026692079143,358.9685798287869,328.1688044112469,520.7684691354798,461.00168430442875,511.21040530155926,469.5200703736041,420.9774365428629,357.47681211805946,502.2672399515792,489.66314456964756
LINC01649,3.6835650708487804,20.844943990371107,6.233329289920558,9.529723876375282,5.498631435004204,5.133072609948478,6.996951919184002,7.446793035337385,6.770327839634013,2.0312639743474317,12.378226890647825,4.475029151062459,12.679580118081246,6.892051758704085,5.318183670237287,14.355829489840412,4.494421030706722,5.585575189344679,18.44484214511449,4.257940387562153
IGSF3,923.9609052712358,1497.5007762682603,974.4771456575805,888.646751471995,902.8752816276902,1251.443102305439,945.7546677430377,963.1185659036352,936.5620178160384,1118.210817878261,1096.9013367712535,1031.4942193198967,924.7036643257824,919.7060180226229,892.125310682305,2229.3758737163935,850.9437151471393,1133.8717634369698,817.9578074352695,921.4182998684498
TRIM45,95.77269184206828,149.24979897105712,122.58880936843764,102.44453167103428,130.86742815310004,151.93894925447495,104.95427878776003,107.97849901239208,90.27103786178684,122.8914704480196,94.2649586287796,93.97561217231163,108.68211529783926,84.23618816193881,118.99435962155931,252.4937069095461,92.13563112948779,144.10783988509272,116.34438891533755,84.30721967373063
VTCN1,199.52644133764227,516.9546109612035,167.2610026128683,177.09403536930733,207.8482682431589,393.1933619220534,174.92379797960004,207.26907281689054,161.35948017794396,365.6275153825377,358.01640852950635,260.2975289534663,175.70275306484012,158.51719045019394,177.49437999416946,960.9961152610817,201.49987621001802,224.5401226116561,179.4825024120756,203.5295505254709
LINC01780,111.12087963727154,195.9424735094884,83.11105719894077,98.47381338921124,223.24443626117068,175.55108326023796,78.13262976422136,89.36151642404862,150.0756004452206,133.04779031975676,131.39963930072307,136.48838910740497,74.26611212019016,80.40727051821432,104.36935452840677,484.7203604216704,96.63005216019451,126.23399927918975,64.55694750790072,91.9715123713425
HAO2,79.19664902324878,169.2609452018134,43.6333050294439,57.9724869146163,144.06414359711013,204.2962898759494,46.646346127893345,52.127551247361694,99.29814164796552,114.76641455062988,114.26055591367223,85.02555387018671,34.416003177649095,48.244362310928594,45.20456119701694,382.5406328763357,39.70071910457604,78.1980526508255,48.240356379530205,60.46275350338257
ZNF697,304.5080458568325,488.60548713429876,243.09984230690176,235.86066594028821,246.33868828818834,458.89669132939395,255.38874505021607,234.57398061312762,279.8402173715392,300.62706820341987,355.15989463166454,290.131056627216,260.8370767148142,236.62711038217356,235.99440036677964,989.7077742407625,263.67270046812763,261.404918861331,273.1255471488107,262.2891278738286
LOC101927468,136.905835133213,150.08359673067196,153.75545581804042,153.26972567836913,114.37153384808744,132.43327333667074,148.10214895606137,168.79397546764739,144.43366057885893,134.06342230693048,175.19951906763075,137.98006549109246,113.21053676858256,134.0121175303572,124.3125432917966,169.73657220340723,146.8177536697529,125.11688424132082,137.62689908277736,126.03503547183972
OTUD7B,679.0038280597919,794.6092649129466,555.8051950179164,615.4613336825703,795.1021055016079,802.812556195942,542.2637737367602,683.8638270784832,691.7018276159416,602.2697683940135,752.2153264316755,694.3753566065247,654.8097446694815,603.4374206509798,577.0229282207457,1198.2895321225615,644.2003477346301,652.3951821154585,657.6295641738897,645.5037627544224
GOLPH3L,554.9904706745496,865.4820744802083,536.066318933168,565.4302833316001,618.0461732944725,1996.7652452699579,489.7866343428801,640.4242010390151,595.7888498877932,608.3635603170558,554.1636961813103,636.1999776427128,568.7697367253588,533.7511195351941,553.7558746634576,1168.7334125846548,585.7728743354427,577.5484745782398,584.5596125990131,517.7655511275577
CERS2,222.24175927454309,237.6323614902306,202.58320192241814,276.36199241488316,168.25812191112863,483.5354398571466,248.39179313103207,258.155491891696,247.11696614664146,219.3765092295226,203.76465804604882,258.80585256977884,229.1381264196111,267.2584515319695,230.01144373776268,323.42839380052226,221.72477084819826,225.65723764952503,225.59460777486183,215.45178361064492
TUFT1,288.54593054982115,596.1653981246136,301.2775823461603,309.71602598219664,354.1118644142707,318.25050181680564,292.70582195253075,286.7015318604893,329.48928819552197,374.7682032671011,353.2555520331033,364.7148758115904,327.8577144818151,318.56594795787765,309.11942583254233,702.5911844439543,305.62063008805706,446.84601514757435,304.3398953943891,327.86140984228575
RIIAD1,46.658490897417884,153.41878776913134,59.2166282542453,67.50221079099158,62.684398359047925,65.70332940734052,47.81250478109068,75.70906252593008,65.44650244979546,97.50067076867671,78.07804654100936,124.55497803790509,65.20926917870355,49.01014583967349,56.50570149627118,139.3359921072746,64.420034773463,73.72959249934976,54.62510942976214,58.75957734835771
TDRKH-AS1,9.208912677121951,10.839370874992976,18.699987869761674,15.882873127292136,8.797810296006727,7.1863016539278695,13.993903838368004,19.858114760899692,11.283879732723355,11.171951858910873,17.139083387050835,20.883469371624805,13.585264412229908,7.657835287448982,12.630686216813558,18.578132280969946,11.985122748551257,13.40538045442723,13.478923106045205,20.438113860298333
PGLYRP4,103.13982198376586,54.19685437496488,86.22772184390105,88.14994585647136,76.98084009005885,71.86301653927869,95.62500956218136,80.673591216155,86.88587394196983,79.21929499954983,91.40844473093779,58.17537896381196,98.719588062204,83.47040463319391,89.74434943525422,61.64562075049118,102.62261353447013,106.1259285975489,86.54887468092184,100.4873931464668
S100A8,207.50749899114797,125.90346170184148,266.99427125159724,277.9502797276124,174.8564796331337,230.9882674476815,225.0686200670854,219.68039454245286,232.4479224941011,187.89191762713742,222.80808403166085,159.60937305456102,295.2530798924633,274.15050329067356,264.57963759430504,164.66980885405178,217.97941998927598,229.00858276313184,217.79102071346725,270.80500864895293
LMNA,1035.6957124203154,968.0391989128342,997.3326863872893,984.7381338921125,895.1771976186843,883.9151034331279,1168.4909705037282,1089.7140475043707,977.1839848538425,946.569012045903,937.888729791393,1096.3821420103022,1018.894830917243,1079.7547755303065,1030.3980861084744,864.7276116233284,943.8284164484115,1174.0879048002516,1046.3900832324566,948.6691183488476
FCRL4,91.47519925941138,59.19964093265394,101.81104506870244,85.76751488737754,64.8838509330496,71.86301653927869,89.79421629619469,88.1203842514924,90.27103786178684,79.21929499954983,109.49969941726923,88.75474482940542,104.15369382709595,79.64148698946941,101.04548973450846,61.64562075049118,81.64864872450543,67.02690227213616,104.284299820455,95.37786468139223
FCRL3,95.15876433026015,42.52368574035706,115.31659186353032,84.17922757464832,69.28275608105297,75.96947462723747,100.28964417497069,99.29057380449846,99.29814164796552,82.26619096107098,99.9779864244632,70.8546282251556,82.41727076752811,95.72294109311228,85.75571168257626,53.20101516823212,75.65608735022981,80.43228272656337,104.99371682603633,83.4556315962182
FCRL2,143.0451102512943,61.701034211498474,156.8721204630007,128.6512723310663,104.47399726507987,114.98082646284591,148.10214895606137,145.21246418907901,134.2781688194079,119.84457448649846,148.5387226877739,106.65486143365526,122.26737971006916,129.41741635788782,122.31822441545762,80.22375303146113,140.82519229547728,91.60343310525273,158.90940925021715,141.36362086706347
FCRL1,84.10806911771382,35.01950590382346,79.99439255398049,74.64950369827304,42.88932519303279,63.650100363361126,71.13567784503735,68.2622694905927,67.70327839634012,72.10987108933382,89.50410213237659,67.87127545778061,91.4741137090147,73.51521875951023,76.44889025966101,50.6676334935544,62.9218944298941,48.03594662836424,93.6430447367351,91.9715123713425
LOC105371458,66.91809878708618,55.864449894194564,96.61660399376865,98.47381338921124,74.78138751605717,101.63483767697986,95.62500956218136,94.32604511427354,73.3452182627018,94.45377480715557,99.0258151251826,88.00890663756168,97.81390376805533,88.06510580566331,71.79547954820339,70.09022633275025,95.1319118166256,68.14401731000508,105.70313383161765,121.77709508427758
CD1B,31.924230614022765,14.174561913452353,35.32219930954983,28.589171629125847,23.094252027017657,24.638748527752693,17.492379797960005,26.063775623680847,24.82453541199138,22.343903717821746,11.426055591367223,20.137631179781064,34.416003177649095,29.865557621051032,17.284096928271186,15.20029004806632,32.2100173867315,21.22518571950978,34.052016267903674,28.102406557910207
SPTA1,359.14759440775606,189.27209143256965,488.277461043777,454.2501714405551,305.7239077862337,303.8778985089499,513.1098074068268,449.28984646535554,408.4764463245854,347.3461396134108,352.30338073382273,339.3563772889031,489.06951884027666,409.69418787852055,487.9433517442711,244.04910132728702,438.2060504939053,330.666051209205,487.36948283437135,399.39480835332995
PYHIN1,201.36822387306665,119.23307962492274,227.51651908210036,223.94851109481914,178.1556584941362,132.43327333667074,237.89636525225606,264.3611527544772,215.52210289501608,176.71996576822653,202.8124867467682,200.6304736059669,197.439176124408,231.26662568095927,256.6023620889491,118.22447815162693,222.4738410199827,187.6753263619812,290.8609722883439,207.78749091303305
IFI16,470.26847404502763,228.46058613446732,527.7552132132739,525.7231005133697,306.8236340732346,415.7788814058267,530.6021872047868,529.9634376815105,600.3024017808824,352.42429954927934,472.27696444317854,432.586151269371,464.61604289826283,519.201232489041,560.4036042512541,285.4276686803564,549.0684359180044,420.03525423871986,555.4735153701787,606.3307111888506
CADM3,132.6083425505561,61.701034211498474,164.14433796790803,127.06298501833709,82.47947152506306,94.448536023052,136.44056242408803,125.35434942817932,118.48073719359522,118.82894249932474,114.26055591367223,107.400699625499,134.9469598281504,121.75958107043883,158.21596418955932,76.8459107985575,155.80659573116634,96.07189325672849,148.97757117207857,126.88662354935215
OR10J1,138.7476176686374,93.38534907686255,156.8721204630007,157.24044396019215,181.45483735513872,123.19374263876347,151.60062491565338,150.17699287930392,168.12980801757797,115.7820465378036,166.62997737410535,146.18428560137363,156.68338288771827,153.92248927772457,142.9261861376271,97.95742475420516,140.0761221236928,113.94573386263146,168.1318303227744,169.46602742497367
FCRL6,120.32979231439349,65.87002300957269,146.48323831313311,161.21116224201518,107.77317612608239,85.20900532514473,139.93903838368004,131.56001029096046,118.48073719359522,82.26619096107098,121.87792630791705,112.6215669684052,136.75832841644774,152.39092222023476,126.97163512691525,105.55756977823833,125.09471868800375,120.64842408984507,138.33631608835867,94.5262766038798
SLAMF6,201.36822387306665,150.91739449028682,270.1109358965575,231.09580400210058,218.8455311131673,182.7373849141658,302.03509117810944,269.32568144470207,241.4750262802798,175.7043337810528,234.23413962302808,231.9556776634041,264.4598138914088,287.93460680808175,257.9319080065084,128.3580048503378,303.3734195727037,213.36897223296674,301.50222737206377,240.14783785850543
CD48,410.71750539963904,282.6574405094322,424.9052799295847,524.1348132006405,351.91241184026904,302.8512839869602,542.2637737367602,469.14796122625523,461.5106810683852,368.6744113440588,340.8773251424555,402.75262359562123,573.2981581961021,513.8407477878268,516.5285889717966,276.9830630980974,462.17629599100786,408.8641038600305,522.8403331134376,483.7020280270606
SLAMF7,157.77937053468943,124.2358661826118,183.88321405265646,177.09403536930733,128.66797557909837,107.79452480891804,159.7637354880347,177.481900675541,169.2581959908503,158.43858999909966,146.6343800892127,123.80913984606136,200.15622900685395,192.21166571496946,202.75575242779658,114.8466359187233,163.29729744901087,148.57630003656845,189.4143404902142,182.23984858766013
