Geneid	C07	C10	C11	C12	C17	C18	C35	C36	C37	C39	C42	C44	C49	D01	D04	D05	D15	D16	D19	D20	D25	D31	D38	D41	D51	D57	E02	E03	E06
ZNF300P1	31.3091502	41.66975001	21.53182193	46.41716993	22.25993031	16.18110539	43.51295144	16.39290742	46.8420924	54.40535053	27.37558687	23.92659104	29.07952037	25.93851734	32.22560821	9.934544546	20.09555264	27.03793616	18.65266621	18.40461911	20.97136163	25.6694887	39.1441908	24.63076385	8.988102158	17.45170151	34.66711343	28.99746029	19.5103425
GLRA1	221.2987662	351.6520367	286.8346278	405.903337	287.355464	199.1520664	387.2652678	203.2720521	376.5043653	258.7571549	225.6636215	271.1680318	239.5598583	213.992768	257.8048657	194.9654367	217.8780971	277.3568935	186.5266621	210.5028311	224.8595997	191.6655156	236.7746175	313.1625689	214.0802514	259.2824224	317.1398895	292.2051768	203.3578007
LINC01933	440.4628176	676.8793539	596.7390649	983.6489627	516.0256573	418.2193394	707.8106768	354.7425167	818.4108974	472.3976777	440.9689128	555.0969122	454.1944133	332.8776391	490.5453694	299.2781545	361.7199476	584.3682976	310.8777701	281.8207302	445.0588968	386.7536297	446.8166169	628.4363462	357.8898859	472.8580075	531.5624059	568.7963364	402.9636124
LINC01470	556.4489876	745.9901588	716.7020727	1027.103335	576.7345581	456.8050522	822.3947823	322.6124181	858.1824853	544.0535053	383.2582162	577.4283972	533.1245401	417.1778205	417.7393656	312.9381532	350.0856803	580.8795317	303.4167036	297.9247719	454.379502	352.5276448	575.7060257	823.3712486	355.4385853	516.902778	555.957782	596.6785098	429.9779328
GRIA1	594.8738538	856.7707137	705.9361618	1142.65246	652.6206842	882.4925941	965.987522	718.0093452	1332.790101	709.9234764	551.211141	586.9990336	697.9084888	546.1498928	843.8335186	409.7999625	470.6589962	678.5649785	687.6616275	576.294636	527.7792677	535.6366642	814.3901159	722.0332488	497.6140195	699.7301272	798.6275759	1057.292014	566.5503303
FAM114A2	197.8169035	250.0185001	205.321302	251.8378368	226.6465632	197.9073659	253.8255501	195.4034565	281.9363675	282.6424308	210.1261262	256.8120772	220.1735113	177.9670495	232.7405037	213.5927077	215.7627758	233.7473191	179.0655956	175.9941703	181.7518008	204.50026	242.5030357	211.120833	198.5553477	208.5893847	233.6820238	253.1701341	225.8697343
FAXDC2	512.3315487	457.3509148	466.7791396	466.146898	514.0020272	510.3271701	438.0303779	550.8016895	439.2550929	472.3976777	634.8176631	460.9856541	571.8972339	577.8525251	434.4489403	563.785403	569.021438	562.5635104	558.3364751	643.0113803	615.1599412	525.3688687	558.5207712	459.5396798	559.7136344	565.9337489	457.0923103	462.8440777	521.526463
LINC01847	343.6890806	453.2855733	419.101534	502.6880743	432.0450111	382.1230273	482.993761	327.2024322	459.5827933	432.5888847	332.2064461	413.132472	379.4185038	351.6110128	369.9977239	324.1145158	350.0856803	354.981936	399.1670568	332.4334327	328.5513322	354.238944	434.4050442	406.0557354	346.4504832	353.1891972	408.3015581	412.6561656	400.712419
ATP10B	794.1139005	1096.62586	811.2882905	1161.416847	886.3499525	851.3750837	1109.580262	817.6782224	1277.109878	867.8316889	854.5622388	872.52302	945.7767814	634.052646	846.2206007	705.3526628	725.5552165	970.7491273	792.1165583	706.2772585	732.8325815	676.818852	839.2132613	719.2183044	804.026593	752.9162651	955.2715699	864.347374	816.4327939
GABRB2	373.5750876	558.9844514	451.3992668	805.8810779	458.3522015	382.1230273	572.9205273	319.9895529	693.7932553	589.1701374	447.6278394	467.3660784	415.4217195	317.7468374	433.2553992	347.7090591	351.143341	484.0662764	272.3289266	377.2946918	403.1161736	396.1657756	535.6070985	386.3511244	335.8281806	372.3029655	476.3518178	498.5332596	441.9842974
GABRA1	53.36786966	111.7968903	76.89936403	144.1895066	98.14605638	57.25621908	120.3858323	79.99738823	146.7129686	94.21414359	88.04580642	84.54062168	74.77590951	49.71549156	83.54787313	55.88181307	63.45963993	108.1517446	55.95799862	58.66472342	73.39976571	64.17372174	90.69995429	80.92965264	58.01411393	82.27230711	88.59373431	124.9121366	64.53420981
LINC01202	100.331595	160.5809879	113.0420651	236.0362471	132.5477669	92.10783069	168.2500789	75.40737415	235.0942751	110.1376608	116.9011547	133.9889098	117.7028205	67.00783645	155.1603358	72.02544796	56.05601527	116.8736595	55.95799862	57.51443473	94.37112734	66.74067061	101.2020543	110.4865693	77.62451864	98.89297522	141.236388	117.1051281	98.30211029
GABRG2	90.36959262	151.4339696	138.4188553	233.073449	106.2405765	85.88432862	188.5561229	69.50592748	233.3266489	140.6577355	85.08628352	121.2280613	90.00803923	61.96423586	145.6120075	58.36544921	74.03624659	129.0843404	53.47097646	67.86703298	80.39021959	77.86411572	124.1157269	118.2276665	74.35611785	94.73780819	138.6684537	120.4509889	94.55012135
KCNIP1	1893.492015	1955.429245	1752.536506	2275.428926	2044.878144	1913.104537	2166.944982	1925.838764	2268.748136	2072.711159	1780.153027	2013.02386	1847.241913	1735.719118	2126.890142	1804.361653	1767.350972	1857.767872	1906.302486	1736.935929	1689.359687	1784.029465	1942.888495	1391.286289	1680.775104	1930.4906	2032.52002	1929.446396	1943.530272
SH3PXD2B	1591.785659	1535.682738	1606.427715	1278.941171	1550.100602	1611.887037	1431.576102	1645.192189	1551.975741	1536.619412	1637.356047	1406.883553	1610.451533	1637.729164	1774.795533	1660.310757	1651.008299	1549.012085	1660.087292	1536.785696	1581.007652	1882.429171	1708.02335	1670.669525	1583.54018	1645.446142	1443.179092	1539.095969	1568.331378
LINC01942	267.5509199	225.6264513	292.2175833	271.589824	300.5090592	282.5469941	207.4117352	292.4494685	267.7953584	298.565948	322.5879966	240.8610165	252.0225098	317.7468374	300.7723433	337.7745146	318.3558603	307.0114041	282.2770153	319.7802571	350.6877695	308.889514	304.5608991	282.9019162	289.2534694	255.9582888	273.4850059	267.6688642	275.3959884
C5orf47	51.94472647	67.07813417	51.5225739	67.15675649	43.50804561	73.43732447	63.81899545	49.17872227	77.77554964	45.11663214	45.87260503	81.35040955	54.00482354	41.78983349	56.0964291	55.88181307	43.36408729	52.33148934	54.71448754	39.10981562	29.12689115	44.49378041	45.82734533	50.66899992	42.4892102	48.1999375	50.07471939	57.99492058	53.27824298
LINC01411	623.3367176	768.3495368	701.3221999	960.9341774	657.6797593	623.5949078	713.6124037	683.2563815	908.5598299	704.6156373	568.2283977	650.8032764	587.1293636	558.3986371	688.6731828	493.0017731	685.3641113	619.2559572	523.5181649	563.6414603	626.8106976	646.8711152	536.5618349	555.9515269	554.8110332	619.9509203	751.1207909	655.7887173	673.1068163
LINC01951	172.9118977	212.4140915	261.4578377	247.8874394	201.3511878	136.9170456	295.8880698	146.8804505	257.1896017	224.2562009	122.8202006	185.0323041	171.7076441	181.5696214	173.0634515	116.7308984	162.8797425	170.9495318	101.9679086	156.4392625	158.4502879	130.0587427	196.6756904	277.9757634	122.5650294	138.7825787	199.0149104	224.1726738	159.8347289
LOC202181	382.8255183	357.7500489	437.5573813	457.2585037	446.2104213	409.5064365	422.075629	364.5782611	423.3464577	465.7628789	394.3564271	392.3960931	537.2787572	371.0649008	420.1264477	391.1726915	374.4118756	315.733319	410.3586566	371.5432483	432.2430647	396.1657756	361.8450808	376.4988188	390.5738938	443.7718384	562.3776178	432.7313305	462.9954355
AACSP1	420.5388129	370.9624087	436.7883877	420.7173274	400.6787456	408.261736	456.8859902	371.1354241	420.6950185	339.7017008	263.3975385	314.2358957	456.9638915	342.244326	337.7721156	219.8017981	242.2042924	319.222085	303.4167036	330.1328553	316.9005758	283.2200253	400.0345352	254.7524718	373.4147896	313.2995937	440.4007372	253.1701341	460.7442421
BTNL8	244.7806288	266.2798659	273.7617359	265.6642279	248.9064935	258.8976863	407.5713119	240.647881	315.5212639	352.9712985	182.0106587	242.4561226	243.7140755	174.3644776	263.7725709	146.5345321	169.2257065	191.0099361	208.9098615	172.5433042	220.1992971	217.3350043	232.0009357	193.5274302	201.0066483	300.8340927	291.4605462	238.6714039	249.8824636
SLC22A23	3637.553996	3256.338513	3299.75171	3093.161196	3584.860595	3915.827505	2828.341844	3685.125589	3236.523441	3124.990256	4162.568966	3472.545913	3740.180215	3884.292971	3548.397526	4348.846875	3690.178062	3754.78436	3752.916441	4428.611474	4158.154981	4279.959416	3835.175962	3719.949077	3710.451991	3554.329874	2908.185626	3639.181266	3561.387904
TMEM170B	574.9498491	579.3111587	541.3715228	562.9316353	581.7936332	622.3502074	661.3968619	544.2445265	536.4745299	683.384281	535.6736458	639.6375339	541.4329744	455.3650821	558.5772089	535.2235874	473.8319782	557.3303615	578.2326524	399.150177	432.2430647	539.9149123	477.3681805	398.3146382	602.2028446	644.8819224	734.4292177	523.0695721	538.7856121
ARMH2	17.07771829	11.17968903	16.91786009	22.71478528	17.20085524	19.91520664	23.20690744	30.81866596	15.90863515	18.57743677	22.93630251	12.76084856	13.84739065	19.453888	25.06436194	22.35272523	29.61449863	18.31602127	22.38319945	35.65894953	20.97136163	23.95818945	21.00419994	21.81581941	22.0617053	20.77583513	25.67934328	17.84459095	12.00636462
SLC17A2	128.7944588	127.0419208	131.4979125	122.4623207	121.4178017	133.1829444	146.4936032	133.1104083	139.6424641	123.4072585	131.6987693	153.1301827	144.0128628	157.0721328	186.192403	161.4363489	132.2075832	160.483234	130.5686634	152.9883964	165.4407418	160.0064796	194.7662176	180.8601803	142.9925343	132.1343114	121.9768806	178.4459095	137.3227953
HMGN4	117.4093132	98.58453052	103.0451478	96.78473729	117.3705417	117.001839	91.37719803	118.0289335	113.1280722	92.88718383	145.0166223	113.2525309	113.5486033	106.6361268	122.9347276	158.9527127	149.1301538	107.2795532	151.7083518	138.0346433	138.6440019	119.7909473	121.2515178	122.4500831	138.0899332	132.9653448	95.01357013	100.3758241	119.3132484
ZNF391	69.02244476	100.6172013	73.05439583	101.7227341	77.9097561	62.23502074	98.6293566	58.35875043	107.8251938	86.25238498	64.36962318	49.44828815	67.85221419	64.84629334	87.12849626	67.05817569	59.22899727	81.11380848	63.4190651	55.21385734	66.40931183	60.75112325	65.87680891	66.15119434	71.08771707	53.18613793	83.45786565	73.60893765	75.79017664
ZNF184	170.0656113	286.6065733	206.8592892	306.1558016	196.2921128	230.2695767	291.5367747	174.420535	308.4507594	228.2370803	173.8719707	261.5973954	209.0955988	164.9977908	239.90175	182.547256	210.4744724	226.7697871	177.8220845	166.7918607	185.2470277	206.2115592	205.2683176	190.7124858	179.7620432	227.703153	216.9904507	235.3255431	201.8570051
ZNF165	47.67529689	60.98012197	28.45276469	33.57837824	35.4135255	16.18110539	46.41381487	24.26150299	31.81727031	51.75143099	28.1154676	28.71190925	36.00321569	23.05645985	29.83852612	27.3199975	30.6721593	28.78231914	16.16564405	41.410393	20.97136163	19.67994134	23.86840902	29.55691662	20.4275049	20.77583513	33.38314626	39.0350427	27.01432039
LOC100129636	76.13816071	136.1889391	115.349046	170.8546893	109.2760215	88.37372945	139.2414446	96.39029566	125.5014551	147.2925344	93.96485223	103.6818945	103.8554299	97.26944001	85.93495522	83.20181058	95.1894599	122.1068085	80.82822023	86.27165209	83.88544653	99.2553563	118.3873088	111.8940415	67.00221609	91.41367457	107.8532418	137.1802929	102.804497
HLA-DOB	45.54058211	49.80043294	47.6776057	31.60317952	52.61438074	44.80921493	49.3146783	41.31012671	41.53921401	42.46271261	42.1732014	25.52169711	37.38795476	34.58468978	40.58039552	39.73817819	34.90280196	36.63204254	34.81831025	44.86125909	26.79673986	21.39124058	40.09892716	26.03823607	34.31820824	41.55167026	64.19835819	56.87963364	57.03023192
B3GALT4	61.9067288	43.70242075	70.74741491	76.04515073	72.85068103	56.01151866	36.26079287	78.03023934	50.37734465	55.7323103	69.54878827	38.28254567	59.5437798	102.3130406	57.28997015	60.84908535	62.40197927	87.2191489	92.01981996	98.92482773	71.06961442	109.5231518	49.64629077	71.78108321	100.5033241	65.65163901	35.95108059	52.41848591	80.29256337
IP6K3	536.5249829	415.6811648	398.3387057	465.1592986	401.6905607	530.2423767	404.6704484	537.0316472	403.0187572	447.1854421	529.7546	476.9367148	533.1245401	556.9576084	471.4487127	540.1908597	510.8501014	477.0887445	540.92732	594.6992551	558.0712345	592.9651889	485.0060714	491.9115409	498.4311197	454.5752726	377.4863462	544.2600239	419.4723638
LEMD2	249.76163	229.6917928	241.464003	225.1726541	230.6938232	290.0151966	175.5022375	221.6321084	235.0942751	241.5066779	242.6808782	200.9833648	264.4851614	282.4416332	249.4500783	260.7817943	291.9143437	245.9579999	286.0075485	286.4218849	277.2880038	290.9208719	245.3672448	285.0131245	280.2653673	259.2824224	231.1140895	224.1726738	256.6360437
SPDEF	246.203772	192.0873842	203.7833147	179.7430835	153.7958822	184.2156614	146.4936032	234.7464343	202.3931917	161.8890918	184.9701816	180.2469859	207.7108598	252.1800297	239.90175	211.1090716	258.0692024	207.5815744	180.3091067	190.9479233	221.3643728	322.579908	288.330381	259.6786246	195.2869469	205.2652511	196.4469761	206.3280828	171.0906958
CCDC167	255.4542028	217.4957684	259.1508568	237.0238464	237.7765283	241.4718805	172.6013741	259.0079373	229.7913967	262.7380342	238.2415938	221.7197437	218.7887723	260.1056877	278.0950634	289.3436099	279.2224157	259.9130637	299.6861704	274.918998	288.9387603	285.7869742	279.7377538	275.160819	261.4720628	251.8031218	237.5339253	225.2879607	222.8681432
FOXP4	770.6320378	510.2003538	785.1425067	679.4683598	698.1523598	774.203658	603.3795933	699.6492889	646.9511629	562.630942	678.470626	698.6564584	652.2120996	807.6966093	741.1889888	704.1108447	771.0346252	688.1590848	660.3043837	769.5431367	815.5529523	808.588894	830.620634	908.5233179	670.8392611	698.0680603	600.8966327	654.6734304	685.8635787
C6orf132	483.8686849	393.3217867	458.3202096	461.2089012	535.2501425	492.9013642	459.7868536	517.3601583	478.1428677	443.2045628	489.8010408	496.0779876	466.6570649	520.2113755	497.7066156	500.4526815	525.6573508	508.4876381	521.0311427	654.5142672	537.0998729	622.9129257	500.2818531	494.0227492	498.4311197	513.5786444	398.0298208	528.6460068	484.7569714
PRPH2	313.8030736	267.2962013	259.1508568	237.0238464	238.7883434	263.8764879	203.0604401	291.7937522	254.5381625	270.6997929	285.5939603	232.8854861	249.2530317	309.8211793	334.1914925	295.5527003	301.4332897	270.3793616	312.1212812	316.329391	280.7832307	320.8686087	246.3219811	258.2711524	269.6430647	247.6479547	263.2132686	229.7491084	267.1416127
CUL7	196.3937603	212.4140915	231.4670857	237.0238464	209.4457079	190.4391635	169.7005106	259.6636536	210.3475093	258.7571549	230.8427866	200.9833648	234.020902	278.118547	229.1598806	293.0690641	246.4349351	244.2136169	258.6503047	320.9305458	269.1324743	262.6844343	209.087263	228.0104996	253.3010608	289.199625	213.1385492	204.097509	231.1225189
CENPQ	125.9481724	107.7315488	120.7320015	126.4127181	117.3705417	114.5124382	155.1961935	81.30882083	133.4557727	127.3881378	118.3809162	114.847637	105.2401689	103.7540693	101.4509888	121.6981707	114.2273519	121.234617	79.58470915	88.57222948	104.8568082	85.56496233	115.5230997	126.6724998	90.69812177	103.8791756	121.9768806	133.8344321	99.80290587
DEFB114	4.269429573	16.26136586	9.996917324	8.888394241	2.023630028	3.734101244	4.351295144	1.311432594	12.3733829	14.59655746	5.179165084	7.975530348	1.384739065	3.602571852	1.193541045	7.45090841	8.461285324	3.488765956	2.487022161	2.300577389	4.660302585	1.711299247	4.773681805	4.92615277	2.451300589	4.155167026	10.27173731	13.38344321	7.503977885
TFAP2D	70.44558795	107.7315488	93.04823047	193.5694746	88.02790624	69.70322323	108.7823786	59.67018303	125.5014551	98.1950229	62.149981	70.18466706	69.23695325	67.72835082	81.16079104	37.25454205	51.82537261	109.8961276	53.47097646	31.05779475	53.59347972	47.9163789	73.51469979	95.00437484	42.4892102	63.15853879	84.74183282	88.1076678	65.2846076
TRAM2	1386.853039	1165.736665	1252.69064	1214.747213	1376.068419	1407.756169	1203.858323	1352.742721	1255.014551	1191.609872	1456.82515	1465.902478	1344.581632	1452.556971	1310.508067	1492.665318	1409.861667	1322.242297	1554.388851	1545.988005	1494.792054	1486.263396	1371.956151	1324.431359	1447.901548	1326.329315	1291.670967	1167.70542	1401.743069
TINAG	83.25387666	172.7770123	110.7350842	221.2222567	112.3114666	95.84193194	166.7996472	62.94876451	225.3723313	118.0994194	79.90711843	89.32593989	87.2385611	62.68475023	109.8057761	50.9145408	64.5173006	104.6629787	48.49693214	51.76299126	71.06961442	66.74067061	119.3420451	134.413597	71.08771707	83.10334052	120.6929134	129.3732844	92.29892798
FAM83B	157.9688942	242.9041525	162.2576581	328.8705869	157.8431422	212.8437709	236.4203695	137.0447061	322.5917684	258.7571549	236.7618324	218.5295315	203.5566426	149.8669891	200.5148955	163.919985	140.6688685	199.731851	105.6984418	134.5837773	150.2947584	248.9940404	272.0998629	190.7124858	117.6624282	161.2204806	224.6942537	211.9045175	151.5803533
COL21A1	851.7511997	1082.397165	925.0993493	1335.234335	966.2833386	833.9492779	1174.849689	759.9751882	1276.226065	1029.720781	728.7825153	894.854505	739.4506607	747.1734022	1075.380481	571.2363114	844.0132111	932.3727018	732.4280264	660.2657107	761.9594726	724.7352309	1017.748961	945.8213318	789.3187895	825.2161713	1063.124812	972.5302066	899.7269484
EYS	3173.609316	5542.076752	3847.275182	6392.730658	4346.757301	3801.315067	5051.853663	3026.130711	5995.787827	4256.886939	3783.010153	3821.874143	4764.887123	3219.978722	3874.234231	3835.976013	3199.423513	4030.396871	3093.855568	2338.536916	3363.573391	2723.532751	4088.181098	3595.387786	3216.923472	3240.199247	4188.300889	5493.903438	3520.116026
LINC02549	110.2935973	252.0511708	136.1118743	257.763433	127.4886918	98.33133277	179.8535326	74.09594156	230.6752097	83.59846544	91.74521005	143.5595463	120.4722987	118.1643568	115.7734813	79.47635637	96.24712056	144.7837872	83.31524239	98.92482773	80.39021959	73.5858676	169.9430723	141.4509581	81.71001962	110.5274429	178.4714358	177.3306225	104.3052926
ADGRB3	989.7960892	1661.708324	1222.699888	2308.019705	1349.761229	1003.228534	1831.895256	870.7912424	2086.682644	1357.479844	1064.688365	1330.318462	1056.555907	958.2841127	1225.766653	864.3053755	940.2603316	1490.575255	881.6493561	723.5315889	968.177862	1056.727285	1258.342524	1264.61379	914.3351195	1015.522821	1612.662758	1577.015725	1069.316849
COL19A1	568.5457047	903.5221405	677.4833971	1158.454049	683.9869496	589.9879966	890.5650729	479.9843294	1073.832873	690.0190798	571.9278014	752.8900648	646.6731434	536.0626916	609.8994738	423.4599613	530.9456541	661.1211487	457.6120776	496.9247161	552.2458563	505.6889273	702.6859617	788.1844431	513.9560234	600.0061185	819.1710506	797.4301579	556.7951591
COL9A1	140.8911759	239.8551464	196.8623719	289.3666125	186.1739626	159.3216531	258.1768452	100.3245934	262.49248	179.1395688	131.6987693	212.1491072	173.0923831	166.4388196	130.0959739	161.4363489	123.7462979	140.4228297	120.6205748	101.2254051	130.4884724	126.6361442	263.5072356	218.8619302	120.1137288	139.6136121	174.6195343	214.1350914	139.5739887
KCNQ5	2242.873669	2908.751818	2070.13088	2924.281705	2426.332404	2254.152451	3246.066178	2397.954498	3013.802549	2915.330612	2469.721864	2481.985044	2603.309442	2015.278694	2717.692959	2758.07793	2259.163182	2389.80468	2475.830561	1973.8954	1903.733606	2223.833371	2250.313603	1496.846706	2239.671638	2601.134558	3120.040208	2568.505809	2418.532072
LOC101928516	1024.663097	1604.793543	1195.016117	2119.388227	1278.934178	975.8451252	1627.384384	882.5941358	1922.293414	1345.537206	975.1627972	1151.666582	1211.646682	892.717305	1098.057761	1076.656265	1007.950614	1303.926276	860.5096677	873.0691192	1004.295207	956.6162788	1337.585642	1218.870942	953.5559289	1005.55042	1300.658737	1394.108668	1037.049744
LINC02540	59.06044242	133.139933	76.13037039	191.5942759	112.3114666	49.78801659	136.3405812	51.14587117	151.132034	107.4837413	60.67021955	103.6818945	78.93012671	55.47960652	78.77370895	54.63999501	51.82537261	94.19668081	65.90608727	34.50866084	62.91408489	77.00846609	127.9346724	85.85580541	52.29441255	70.63783944	80.88993133	119.335702	76.54057442
LINC02542	912.2347853	1071.217476	990.4638087	1247.337992	889.3853975	848.8856829	1364.856244	746.205146	1170.168497	1081.472212	674.7712223	902.8300353	987.3189534	749.3349453	861.7366343	603.5235812	817.5716944	900.1016167	718.7494045	611.9535855	856.3305999	734.1473768	963.3289882	1069.678887	776.2451864	887.5436767	1128.607137	942.4174594	903.4789373
SNAP91	224.8566242	356.7337135	241.464003	475.0352922	245.8710485	195.4179651	380.0131093	180.977698	411.8568879	298.565948	222.7040986	282.3337743	246.4835536	170.7619058	213.643847	153.9854405	193.5519018	279.1012765	175.3350623	155.2889738	184.0819521	200.2220118	242.5030357	280.0869718	211.6289508	202.7721509	241.3858268	311.1650546	203.3578007
CYB5R4	750.7080332	844.5746893	655.9515752	842.4222542	738.6249604	736.8626455	1037.058676	728.500806	836.9709717	845.2733728	831.6259363	850.191535	717.2948357	664.3142496	779.3823022	819.5999251	797.4761418	746.5959146	749.8371815	708.5778359	682.7343287	647.7267648	657.8133527	640.3998601	728.0362748	734.6335302	855.1221312	832.0040529	780.4137
TBX18-AS1	17.07771829	38.62074391	41.52565658	82.95834625	36.42534051	13.69170456	50.76511002	15.73719113	54.79640998	23.88527584	23.67618324	30.30701532	30.46425943	19.453888	26.25790298	24.83636137	23.26853464	33.14327658	11.19159972	12.65317564	19.80628599	14.5460436	23.86840902	33.07559717	16.34200392	21.60686853	41.08694924	45.7267643	20.26074029
HTR1E	117.4093132	142.2869513	188.4034419	240.9742439	167.9612924	140.6511469	181.3039643	125.2418127	217.4180138	135.3498964	118.3809162	145.1546523	116.3180815	143.3823597	107.418694	98.1036274	98.36244189	159.6110425	84.55875347	111.5780034	129.3233967	117.2239984	108.8399451	181.5639164	108.6743261	130.4722446	142.5203552	146.1025884	147.0779665
GJB7	165.7961817	219.5284391	214.5492256	264.6766285	168.9731074	136.9170456	275.5820258	179.6662654	220.069453	203.0248446	153.8951911	156.3203948	213.249816	157.0721328	210.0632239	153.9854405	138.5535472	155.250085	156.6823961	118.4797355	142.1392288	179.6864209	147.0293996	138.6360137	131.5531316	236.8445205	225.9782208	167.2930401	171.8410936
C6orf163	102.4663097	134.1562683	116.8870333	103.6979328	96.12242635	79.66082654	117.4849689	92.45599788	126.3852682	148.6194941	86.56604497	143.5595463	84.46908297	90.06429631	99.06390671	84.44362864	78.26688925	85.47476592	89.53279779	75.91905384	92.04097605	91.55450969	86.88100885	107.6716248	80.89291942	99.72400862	80.88993133	107.0675457	88.54693904
SPACA1	24.19343424	27.44105489	52.29156754	60.24356097	43.50804561	19.91520664	60.91813202	21.6386378	43.30684014	18.57743677	20.71666033	47.85318209	22.15582504	13.68977304	22.67727985	31.04545171	22.21087398	41.86519147	12.4351108	19.55490781	23.30151292	22.2468902	21.9589363	33.77933328	18.79330451	29.08616918	48.79075223	32.34332109	26.2639226
CNR1	75.42658911	64.02912807	66.13345306	99.74753537	88.02790624	56.01151866	95.72849318	53.76873635	109.59282	59.7131896	59.1904581	74.96998527	52.62008447	60.52320712	64.45121641	45.94726853	51.82537261	54.94806381	49.74044322	42.5606817	57.08870666	58.18417438	54.41997257	95.00437484	46.57471118	71.46887284	80.88993133	95.91467634	54.77903856
CASC6	74.71501752	142.2869513	137.6498616	156.0406989	90.05153627	70.94792364	176.9526692	50.49015487	168.8082952	111.4646206	65.84938463	106.8721067	72.00643138	105.1950981	71.61246268	45.94726853	85.67051391	86.34695741	55.95799862	36.80923823	79.22514394	82.99801346	126.0251996	134.413597	48.20891157	54.84820474	100.1494388	107.0675457	75.03977885
EPHA7	227.7029105	385.1911038	272.9927423	475.0352922	322.7689895	216.5778722	411.922607	150.8147483	467.5371109	286.6233101	236.7618324	277.5484561	243.7140755	185.8927076	268.5467351	137.8418056	264.4151664	340.1546807	172.8480402	117.3294468	206.2183894	238.7262449	368.5282353	354.6829994	164.2371394	221.0548858	296.5964149	302.2427592	211.6121764
TSG1	71.15715954	156.5156464	83.82030679	173.8174874	117.3705417	59.74561991	137.7910129	55.08016895	168.8082952	91.56022406	82.86664134	141.9644402	69.23695325	51.87703467	107.418694	52.15635887	64.5173006	136.0618723	73.36715375	37.95952692	61.74900925	93.26580894	120.2967815	99.93052761	55.56281334	63.9895722	96.29753729	130.4885713	83.29415452
FUT9	203.5094763	370.9624087	247.6159522	500.7128756	260.0364587	171.7686572	426.4269241	159.3390602	479.9104938	233.5449193	163.5136405	232.8854861	195.2482082	147.7054459	213.643847	131.6327152	141.7265292	323.5830424	125.5946191	92.02309557	205.0533137	191.6655156	239.6388266	284.3093884	134.8215324	198.6169838	305.584185	326.7790717	192.1018339
FHL5	78.2728755	141.2706159	85.35829407	191.5942759	89.03972125	65.96912198	123.2866958	62.94876451	166.1568561	124.7342183	77.68747625	100.4916824	77.54538764	79.97709512	78.77370895	44.70545046	57.11367594	118.6180425	60.93204294	58.66472342	60.5839336	78.71976534	110.7494179	121.746347	62.9167151	90.58264116	111.7051433	97.02996327	86.29574567
KLHL32	745.0154604	887.2607747	734.3889265	1045.867722	720.4122901	594.9667983	958.7353635	586.8660858	1018.15265	853.2351314	658.4938463	700.2515645	699.2932279	665.0347639	692.2538059	569.9944934	598.6359367	743.9793401	530.9792314	573.9940586	624.4805464	599.8103859	701.7312253	743.1453321	613.6422473	734.6335302	801.1955103	748.3575328	640.8397114
LOC101927314	588.4697094	989.9106467	657.4895624	1178.206037	633.3961989	486.6778622	1025.455222	500.9672509	1062.343303	674.0955626	565.2688748	722.5830495	625.9020574	536.0626916	657.6411156	452.0217769	493.9275308	749.2124891	455.1250555	364.6415162	554.5760076	460.3394973	624.3975801	643.2148045	508.236322	600.0061185	821.7389849	768.4326976	624.33096
MCHR2	98.90845176	148.3849635	129.9599252	239.9866445	117.3705417	98.33133277	127.6379909	74.75165786	211.2313223	99.52198267	79.90711843	116.4427431	109.3943861	79.25658075	90.7091194	68.29999376	83.55519258	109.8961276	77.09768699	49.46241387	102.5266569	84.7093127	105.9757361	137.9322775	75.17321805	84.76540733	114.2730776	131.6038582	93.79972356
MCHR2-AS1	119.544028	163.629994	139.1878489	246.89984	146.7131771	95.84193194	200.1595766	86.5545512	204.1608178	104.8298217	98.40413659	135.5840159	92.77751736	96.54892564	95.48328358	79.47635637	96.24712056	134.3174893	89.53279779	83.9710747	110.6821864	82.14236383	113.613627	145.6733748	100.5033241	118.8377769	115.5570448	167.2930401	124.5660329
FIG4	1093.685542	1243.994488	993.5397832	1131.788867	1092.760215	1075.421158	1415.621354	1066.194699	1160.446553	1232.745625	1010.677072	1124.549779	1070.403297	900.6429631	1065.832153	1067.963539	1056.603005	1085.006212	1071.906551	945.5373069	887.7876424	1084.108073	849.7153613	886.0037624	1072.852558	1149.319199	1223.620707	1133.131525	1132.350263
LINC02518	24.19343424	49.80043294	28.45276469	37.52877568	28.3308204	24.8940083	39.1616563	20.32720521	36.23633563	23.88527584	25.89582542	41.47275781	30.46425943	18.01285926	19.09665672	17.38545296	26.44151664	16.57163829	31.08777701	12.65317564	22.13643728	21.39124058	32.46103627	28.85318051	25.33010608	24.93100216	43.65488357	35.68918189	27.01432039
HDAC2-AS2	829.6924803	1230.782128	970.469974	1366.837514	1010.803199	807.8105692	1248.821706	885.2170009	1399.959894	1207.53339	909.3134125	867.7377018	911.1583048	921.5378798	961.994082	807.1817444	946.6062956	1054.47951	887.8669115	630.3582046	591.8584283	865.0617691	991.971079	1087.27229	661.8511589	855.1333739	969.3952087	1178.858289	842.6967165
