Geneid	A01	A04	A05	A14	A15	A16	A19	A20	A25	A26	A30	A31	A33	A36	A38	A41	A43	A50	A51	A57
SPTA1	359.1475944	189.2720914	488.277461	454.2501714	305.7239078	303.8778985	513.1098074	449.2898465	408.4764463	347.3461396	352.3033807	339.3563773	489.0695188	409.6941879	487.9433517	244.0491013	438.2060505	330.6660512	487.3694828	399.3948084
PYHIN1	201.3682239	119.2330796	227.5165191	223.9485111	178.1556585	132.4332733	237.8963653	264.3611528	215.5221029	176.7199658	202.8124867	200.6304736	197.4391761	231.2666257	256.6023621	118.2244782	222.473841	187.6753264	290.8609723	207.7874909
IFI16	470.268474	228.4605861	527.7552132	525.7231005	306.8236341	415.7788814	530.6021872	529.9634377	600.3024018	352.4242995	472.2769644	432.5861513	464.6160429	519.2012325	560.4036043	285.4276687	549.0684359	420.0352542	555.4735154	606.3307112
CADM3	132.6083426	61.70103421	164.144338	127.062985	82.47947153	94.44853602	136.4405624	125.3543494	118.4807372	118.8289425	114.2605559	107.4006996	134.9469598	121.7595811	158.2159642	76.8459108	155.8065957	96.07189326	148.9775712	126.8866235
OR10J1	138.7476177	93.38534908	156.8721205	157.240444	181.4548374	123.1937426	151.6006249	150.1769929	168.129808	115.7820465	166.6299774	146.1842856	156.6833829	153.9224893	142.9261861	97.95742475	140.0761221	113.9457339	168.1318303	169.4660274
FCRL6	120.3297923	65.87002301	146.4832383	161.2111622	107.7731761	85.20900533	139.9390384	131.5600103	118.4807372	82.26619096	121.8779263	112.621567	136.7583284	152.3909222	126.9716351	105.5575698	125.0947187	120.6484241	138.3363161	94.5262766
SLAMF6	201.3682239	150.9173945	270.1109359	231.095804	218.8455311	182.7373849	302.0350912	269.3256814	241.4750263	175.7043338	234.2341396	231.9556777	264.4598139	287.9346068	257.931908	128.3580049	303.3734196	213.3689722	301.5022274	240.1478379
CD48	410.7175054	282.6574405	424.9052799	524.1348132	351.9124118	302.851284	542.2637737	469.1479612	461.5106811	368.6744113	340.8773251	402.7526236	573.2981582	513.8407478	516.528589	276.9830631	462.176296	408.8641039	522.8403331	483.702028
SLAMF7	157.7793705	124.2358662	183.8832141	177.0940354	128.6679756	107.7945248	159.7637355	177.4819007	169.258196	158.43859	146.6343801	123.8091398	200.156229	192.2116657	202.7557524	114.8466359	163.2972974	148.5763	189.4143405	182.2398486
LY9	232.678527	211.7846309	260.760942	249.3611081	188.0531951	126.2735862	267.0503316	229.6094519	242.6034143	177.7355978	193.2907738	220.7681048	234.5722322	256.5374821	254.6080432	190.8480862	233.7098936	259.1706888	265.3219601	201.8263744
FCRLA	38.06350573	29.18292159	27.01109359	37.32475185	40.68987262	28.74520662	26.82164902	32.26943649	25.95292339	26.40643167	29.51731028	20.13763118	30.793266	25.27085645	21.27273468	20.2670534	42.69699979	36.86479625	23.41076118	45.98575619
UAP1	297.7548432	549.4727236	257.6442773	305.7453077	438.7907885	506.1209593	244.8933172	343.7936118	347.5434958	369.6900433	431.3335986	434.8236658	359.5566648	291.7635245	299.1478315	589.4334696	290.6392267	293.801255	286.6044703	342.3384072
CCDC190	36.83565071	94.21914684	20.7777643	19.05944775	25.2937046	71.86301654	24.48933172	27.3049078	20.31098352	73.12550308	95.21712993	63.39624631	30.793266	29.09977409	27.92046427	72.62360801	38.95164893	31.27922106	36.18026728	28.95399464
SELL	145.5008203	123.4020684	142.3276855	162.7994496	118.770439	142.6994186	184.2530672	184.9286937	161.3594802	149.2979021	142.8256949	134.9967127	204.6846505	192.2116657	176.829607	142.7138343	181.2749816	110.5943887	175.9354174	195.8652578
GORAB-AS1	262.7609751	226.7929906	285.6942591	230.3016603	210.0477208	234.068111	328.8567402	230.8505841	245.9885782	198.0482375	316.1208714	221.513943	290.7246584	275.6820703	273.2216861	190.0036256	291.3882968	218.9545474	265.3219601	269.9534206
MRPS14	87.17770668	78.3769894	81.03328077	123.0922667	104.4739973	100.6082232	96.79116822	71.98566601	115.0955733	90.39124686	81.88673174	93.22977398	102.3423252	103.3807764	115.6704948	110.6243331	128.0909994	109.4772737	112.0878869	103.8937455
LINC01741	20.25960789	67.53761853	21.81665251	25.412597	68.18302979	22.58551948	12.82774519	23.58151128	34.98002717	56.87539128	62.84330575	15.66260203	17.20800159	15.31567057	12.63068622	36.311804	35.95536825	27.92787595	10.64125508	30.65717079
OVAAL	47.27241841	118.3992819	42.59441681	41.29547013	36.29096747	86.23561985	52.47713939	60.81547646	50.7774588	51.79723135	73.31719004	81.29636291	58.86947912	48.24436231	40.55115049	118.2244782	54.68212254	58.08998197	55.33452644	57.90798927
C1orf21	1976.846588	3208.453779	2288.670738	2020.301462	2097.178029	4647.483941	2202.873696	2266.307347	2045.767396	3338.382342	2939.352801	3318.979954	2170.019569	2156.446417	2156.523478	5446.770601	2102.639972	2167.203173	2228.988232	2098.313023
LINC01350	281.7927279	361.0344299	360.4942106	351.8056398	282.6296558	323.3835744	366.1738171	363.6517266	363.3409274	317.892812	363.7294363	320.7104225	293.4417113	363.7471762	347.0114845	309.0725643	345.3213492	247.9995384	374.5721789	326.1582337
HMCN1	1420.628262	1124.793178	1548.982329	1370.691951	1523.120907	1419.807884	1472.858379	1547.691819	1461.262425	1533.604301	1838.642779	1226.903826	1321.393385	1390.662888	1414.636856	1172.955715	1570.80015	1560.609708	1262.052853	1549.038713
PTPRC	792.5804177	807.9500291	858.1216656	983.9439902	569.6582167	622.1284003	927.0961293	884.927239	882.3993951	812.5055897	834.1020582	726.4463989	1025.234621	924.3007192	959.9321525	770.1480291	946.8246971	627.8186513	1066.253759	962.2945276
MIR181A1HG	688.8266682	682.0465674	804.0994784	734.5828821	615.8467207	551.2919983	931.7607639	820.3883661	724.4250788	827.7400695	914.0844473	846.5263477	873.9853439	892.137811	944.6423744	564.0996529	925.1016622	609.9448107	926.4986093	844.7753729
LINC01221	198.2985863	255.9759122	231.6720719	195.3593395	166.0586693	207.3761334	254.2225864	250.7086989	211.008551	255.9392608	236.1384822	246.1266033	237.2892851	248.8796468	249.9546325	114.8466359	217.97942	169.8014858	214.9533527	247.8121306
LINC02789	704.7887836	766.2601411	997.3326864	717.1117217	744.5146963	784.3334948	1144.001639	1020.210646	758.276718	1078.60117	988.3538087	829.3720693	777.0771244	832.4066957	1043.028772	608.8560625	1191.021573	761.8724558	1087.53627	916.3087714
PKP1	384.3186224	664.5368144	333.483117	290.6565782	313.4219918	605.702568	278.7119181	395.921163	327.2325122	447.8937063	522.7420433	564.5995112	380.3874035	301.7187103	319.7557932	746.5031335	291.3882968	436.7919798	276.6726322	311.6812364
LAD1	159.6211531	293.4968114	107.0054861	137.3868526	215.5463523	180.6841559	72.3018365	126.5954816	129.7646169	202.1107654	193.2907738	191.6804153	145.8151714	128.6516328	117.0000407	318.3616305	149.8140344	226.7743527	89.3865427	126.0350355
ELF3	67.5320263	155.0863833	60.25551647	61.9432052	102.2745447	135.5131169	53.64329805	68.26226949	76.73038218	117.8133105	101.882329	137.2342273	73.36042783	70.45208464	53.1818367	139.3359921	59.17654357	100.5403534	68.10403254	60.4627535
PCAT6	6.75320263	25.84773055	4.15555286	11.91215485	8.797810296	25.66536305	10.49542788	8.687925208	6.77032784	26.40643167	21.89993988	21.62930756	17.20800159	4.594701172	10.63636734	18.57813228	8.23977189	6.702690227	11.35067209	5.961116543
LOC148709	108.6651696	180.9341138	110.1221508	118.3274048	149.562775	164.2583235	118.9481826	112.9430277	109.4536334	137.1103183	138.0648384	132.01336	120.4560111	109.5070446	95.72730606	141.0249132	115.3568065	127.3511143	96.48071276	106.4485097
SOX13	574.6361511	1107.283425	497.627455	573.3717199	763.2100432	1737.031771	450.1372401	601.9491037	642.0527568	847.0370773	820.77166	751.0590592	597.7516341	438.0281784	522.5115456	1316.51401	492.1391029	560.791749	527.0968351	504.99173
ETNK2	206.279644	357.6992389	221.2831898	171.5350298	211.1474471	384.9804457	164.4283701	196.0988833	192.9543434	189.9231816	229.4732831	243.8890887	208.3073877	156.9856234	189.4602933	307.3836432	176.0314904	271.4589542	161.7470773	178.8334963
PLEKHA6	2118.663843	2213.733052	2280.359632	1975.829417	2131.269544	3410.413442	2471.090186	2420.207736	2116.855838	2157.202341	2019.555326	2678.304947	1995.2225	2390.010393	2247.597374	3148.993422	2024.736674	2234.230076	2314.827689	1905.854117
CDK18	454.3063587	593.6640048	492.4330139	445.5145912	449.7880514	552.3186128	424.4817498	485.2826795	491.9771563	547.4256411	445.6161681	571.312055	453.7478314	417.3520232	471.3240278	546.3659812	409.741384	473.6567761	448.3515475	408.7622772
MFSD4A	377.5654198	804.614838	422.8275035	381.9830987	350.8126856	709.3906347	368.5061344	454.2543752	373.4964192	707.8954951	460.8509089	589.2121716	472.7672015	366.8103103	401.5228671	788.7261614	334.0852966	425.6208294	366.7685919	367.0344614
ELK4	256.0077724	493.6082737	238.9442894	247.7728208	276.031298	682.6986571	261.2195383	271.8079458	248.2453541	407.2684269	332.3077834	404.2443	259.0257081	241.9875951	265.2444106	651.0790904	233.7098936	239.0626181	245.4582839	279.3208894
NUCKS1	537.1865728	638.6890839	462.3052557	519.3699513	513.572176	969.1241088	468.7957786	531.2045699	548.396555	570.7851768	607.4852889	586.974657	508.088889	527.6248513	497.9149461	724.547159	480.1539801	451.3144753	561.1488514	532.2425484
C1orf116	211.8049916	203.4466533	188.0387669	219.1836492	170.4575745	279.23915	243.7271585	189.8932224	207.6233871	242.7360449	208.5255145	271.4851018	214.6471777	235.8613269	228.0171249	230.5377324	212.7359288	244.6481933	244.7488669	204.3811386
CD55	330.9069289	227.6267884	310.6275763	337.511054	318.9206232	251.5205579	335.8536921	311.5241753	348.6718837	285.3925884	318.025214	269.2475873	403.0295109	371.4050114	354.323987	309.9170249	334.8343668	284.8643347	367.4780089	339.7836429
TRAF3IP3	200.7542964	126.7372595	192.1943198	215.2129309	157.260859	139.619575	216.9055095	163.8294468	208.7517751	160.469854	184.7212321	166.3219168	230.0438107	205.9957692	218.7103034	145.247216	155.8065957	213.3689722	212.1156847	207.7874909
HHIPL2	168.8300657	299.3333957	206.7387548	142.1517145	247.4384146	199.1632173	166.7606874	171.2762398	181.6704637	214.2983493	202.8124867	202.12215	151.2492771	176.1302116	156.8864183	273.6052209	155.8065957	203.3149369	150.3964052	166.0596751
CAPN8	688.2127407	877.9890409	736.5717444	738.5536004	748.9136014	692.9648023	641.3872593	641.6653332	692.8302156	751.5676705	809.3456044	730.921428	684.6973264	674.6552888	663.4434129	869.794375	680.9047862	784.2147566	729.9900987	720.4435136
LOC101927164	82.26628658	158.4215743	103.8888215	73.85536004	75.8811138	104.7146812	72.3018365	62.05660863	80.1155461	87.3443509	90.45627343	137.9800655	92.379798	68.15473406	95.72730606	164.6698089	87.6412101	149.6934151	73.77936858	79.19769121
NVL	830.029996	1203.170167	807.216143	879.1170276	885.279661	1112.850142	792.9878842	742.1970392	883.5277831	879.5373009	855.0498268	1453.638636	931.0434544	783.3965499	844.2616577	1814.74574	827.7225398	1061.259286	754.8196939	807.3054975
ENAH	1319.330223	2433.021863	1472.104601	1280.953718	1330.668807	1794.522184	1426.212033	1416.131809	1348.423628	1672.745883	1886.251344	1925.008373	1241.693167	1343.950093	1433.915272	1456.694463	1377.540046	1406.447833	1530.212481	1461.325141
EPHX1	694.9659434	732.9082307	646.1884697	655.1685165	660.9354985	719.6567799	707.8583025	664.0057123	715.3979751	632.738728	677.9459651	824.151202	670.2063777	647.8528653	654.8013644	659.523696	635.9605758	692.6113235	635.637637	627.6204131
LOC107985355	6.139275118	13.34076415	4.15555286	4.764861938	12.09698916	15.39921783	9.329269226	11.17018955	7.898715813	12.18758385	11.42605559	8.950058302	8.151158647	8.423618816	7.977275505	8.444605582	5.992561374	23.4594158	3.547085028	9.367468853
RNF187	128.31085	102.5571244	114.2777036	132.6219906	135.2663333	120.1138991	141.105197	116.6664242	119.6091252	123.9071024	154.2517505	152.8968293	105.9650624	118.696447	123.6477703	128.3580049	113.8586661	149.6934151	119.8914739	125.1834474
RNA5S2	16.57604282	30.01671935	13.50554679	10.32386753	15.39616802	19.50567592	22.15701441	7.446793035	9.027103786	20.31263974	14.28256949	9.695896494	10.86821153	11.48675293	7.977275505	33.77842233	8.23977189	7.819805265	12.06008909	5.109528465
RNA5S5	17.18997033	26.68152831	11.42777036	9.529723876	15.39616802	25.66536305	13.99390384	11.17018955	6.77032784	20.31263974	14.28256949	8.20422011	17.20800159	19.14458822	8.642048464	32.08950121	8.988842061	14.52249549	11.35067209	7.664292698
RNA5S13	18.41782535	24.18013503	16.62221144	10.32386753	15.39616802	32.8516647	16.32622114	2.482264345	13.54065568	16.25011179	16.18691209	8.20422011	9.962527236	10.7209694	7.312502547	28.71165898	15.73047361	18.99095564	4.965919039	7.664292698
RNA5S15	14.73426028	25.01393279	16.62221144	8.73558022	13.19671544	19.50567592	17.4923798	11.17018955	5.641939866	13.20321583	9.521712993	7.458381918	8.151158647	6.892051759	7.977275505	27.02273786	6.741631546	14.52249549	7.803587061	5.961116543
RHOU	825.1185759	1043.914795	934.9993935	896.588188	917.1717234	1070.758946	971.4101581	932.0902616	932.0484659	988.2099235	975.0234105	1200.053651	907.4956627	902.8587804	780.4434536	1162.822189	943.0793463	855.710119	915.1479372	808.1570856
C1orf198	477.0216767	553.6417124	546.4552011	430.4258617	360.7102221	470.1894511	542.2637737	472.8713577	397.1925666	434.6904905	538.9289554	595.1788771	370.4248763	485.5067572	545.1138262	582.6777852	411.2395243	495.9990768	490.2071509	440.2710361
NTPCR	298.9826983	449.4169924	360.4942106	314.4808879	298.0258238	394.2199764	306.6997258	301.5951179	291.1240971	380.8619952	297.0774454	413.9401965	338.725926	287.1688233	308.4546529	404.4966074	318.354823	325.080476	303.6304784	326.1582337
MAP3K21	334.5904939	655.3650391	250.3720598	309.716026	557.5612275	403.4595071	277.5457595	309.041911	384.7802989	522.0348414	491.3203904	459.4363262	325.1406616	311.6738962	287.1819182	588.5890091	299.6280687	326.1975911	271.7067131	322.7518814
KCNK1	188.4757461	817.1218044	121.5499212	137.3868526	431.0927045	194.0301447	87.46189899	135.2834068	181.6704637	411.3309548	478.9421635	286.4018657	138.569697	127.8858493	167.5227856	390.9852385	194.7582447	322.8462459	94.35246174	215.4517836
LYST	2102.701728	2022.793365	2085.048647	2193.424779	2130.169818	2249.312418	2009.291359	2103.719032	2427.162531	2148.061653	2184.280961	1945.146004	2509.651179	2229.195852	2182.449624	2134.796291	2101.141832	1773.97868	2290.707511	2434.690314
GPR137B	1044.290698	1256.533224	1108.493725	1097.506533	921.5706285	1050.226656	1205.808047	999.1113989	1018.93434	1071.491746	1090.236138	1266.43325	1061.461993	1060.610187	1156.040175	1079.220593	976.787504	1051.205251	1204.590075	1042.343807
EDARADD	666.1113503	1186.494212	728.2606387	687.7284064	702.7250974	1006.082232	706.6921438	690.0694879	705.2424833	881.5685649	904.5627343	1296.266777	718.2076453	620.2846583	705.3241093	1814.74574	662.1780319	720.5391994	686.7156614	663.3871124
DIP2C	3132.258165	3888.832751	3102.12021	3144.014736	4764.014275	5098.167716	2579.542941	3161.163644	3863.60042	5436.678027	4542.809269	4865.102525	3228.764509	2815.786035	3058.620383	6323.32066	3000.026038	3432.894511	3041.98012	3214.744993
CALML3-AS1	161.4629356	136.7428326	169.338779	171.5350298	178.1556585	175.5510833	171.425322	179.964165	154.5891523	153.3604301	149.490894	187.2053862	143.0981185	147.796221	190.1250662	176.4922567	177.5296307	210.0176271	164.5847453	160.9501466
LINC00707	229.6088894	115.0640908	271.1498241	268.4205559	234.2416991	209.4293625	253.0564277	251.949831	236.9614744	327.0334999	247.5645378	211.0722083	208.3073877	261.1321833	280.5341886	173.958875	274.908753	272.5760692	298.6645593	262.2891279
LOC101928272	221.6278318	126.7372595	249.3331716	227.1250857	193.5518265	247.4140998	242.5609999	259.3966241	236.9614744	374.7682033	257.0862508	213.3097229	195.6278075	221.3114398	255.9375891	154.5362822	265.1708408	275.9274144	245.4582839	301.4621794
HSPA14	317.4005236	167.5933497	308.5497999	315.2750316	289.2280135	364.4481553	309.0320431	318.9709683	337.388004	290.4707483	299.9339593	299.8269531	317.8951872	325.4579997	331.7217064	281.2053659	348.3176299	296.035485	320.6564865	317.6423529
MYO3A	306.3498284	312.6741599	309.5886881	304.951164	383.8044742	541.0258531	296.2042979	305.3185144	313.6918566	408.2840588	678.8981364	316.9812315	273.5166568	412.757322	329.7273876	374.0960273	450.1911732	349.6570069	362.5120899	441.1226242
GAD2	184.1782535	145.0808102	194.2720962	185.8296156	222.14471	249.4673288	226.2347787	156.3826537	209.880163	198.0482375	292.3165889	176.0178133	161.2118044	203.6984186	172.8409693	135.1136893	247.9422269	201.0807068	211.4062677	231.6319571
APBB1IP	1567.356938	539.4671505	1674.687803	1819.383117	1802.451384	1213.458365	1627.95748	1618.436353	1759.15685	1166.961153	1195.927152	1194.832783	1697.252367	1661.750257	1633.34716	1031.086342	1683.909746	1414.267638	1660.74521	1773.857965
ZNF438	1621.382559	996.3883227	1655.987815	1716.144441	1623.196	1699.047034	1760.899566	1643.258996	1657.601933	1548.83878	1583.460871	1414.85505	1831.293643	1596.658657	1780.261984	1731.988605	1624.733203	1457.835124	1652.232206	1981.645456
IATPR	213.0328466	170.094743	205.6998666	293.0390092	228.7430677	243.3076417	278.7119181	197.3400154	292.2524851	285.3925884	217.0950562	220.7681048	164.8345415	293.2950915	194.113704	208.5817579	253.9347882	278.1616444	224.8851908	208.639079
CSGALNACT2	483.1609518	279.3222495	540.2218718	540.0176863	425.5940731	562.5847581	590.0762785	518.7932481	508.9029759	514.9254175	537.9767841	468.3863845	557.9015252	518.435449	526.5001834	503.2984927	493.6372432	432.3235197	574.6277745	565.4544835
TMEM72-AS1	847.2199663	631.184904	962.0104871	895.7940444	822.5952627	854.1432823	907.2714322	867.5513886	858.7032477	1004.460035	955.9799845	969.5896494	899.3445041	903.6245639	868.1934842	733.8362251	908.6221184	823.3137829	796.6752973	850.7364894
SHLD2P1	279.9509454	186.7706982	234.7887366	245.3903898	292.5271923	255.627016	241.3948412	289.1837962	238.0898624	237.657885	249.4688804	170.7969459	248.1574966	267.2584515	235.3296274	255.0270886	283.8975951	268.1076091	315.6905675	300.6105914
